https://www.amazon.com/LEE-Womens-Relaxed-fit-Bermuda-Journey/dp/B074H6QWGT/ref=sr_1_21?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-21,https://m.media-amazon.com/images/I/81yutP+xMQL._AC_UL320_.jpg,women-bottoms,LEE Women's Relaxed-Fit Bermuda Short,javascript:void(0),4.5 out of 5 stars,https://www.amazon.com/LEE-Womens-Relaxed-fit-Bermuda-Journey/dp/B074H6QWGT/ref=sr_1_21?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-21#customerReviews,"3,969",https://www.amazon.com/LEE-Womens-Relaxed-fit-Bermuda-Journey/dp/B074H6QWGT/ref=sr_1_21?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-21,$28.85,$,28.0,.,85.0,Ships to Spain,
https://www.amazon.com/Plaid-Plain-Womens-Waisted-Shorts/dp/B0725NN3CT/ref=sr_1_22?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-22,https://m.media-amazon.com/images/I/61QtABVgn8L._AC_UL320_.jpg,women-bottoms,Plaid&Plain Women's High Waisted Denim Shorts Rolled Blue Jean Shorts,javascript:void(0),4.0 out of 5 stars,https://www.amazon.com/Plaid-Plain-Womens-Waisted-Shorts/dp/B0725NN3CT/ref=sr_1_22?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-22#customerReviews,"5,926",https://www.amazon.com/Plaid-Plain-Womens-Waisted-Shorts/dp/B0725NN3CT/ref=sr_1_22?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-22,$24.99,$,24.0,.,99.0,Ships to Spain,$29.99
https://www.amazon.com/OLRAIN-Womens-Ripped-Washed-Distressed/dp/B01FQN03M0/ref=sr_1_23?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-23,https://m.media-amazon.com/images/I/61RBdgZJjZL._AC_UL320_.jpg,women-bottoms,olrain Womens High Waist Ripped Hole Washed Distressed Short Jeans,javascript:void(0),4.3 out of 5 stars,https://www.amazon.com/OLRAIN-Womens-Ripped-Washed-Distressed/dp/B01FQN03M0/ref=sr_1_23?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-23#customerReviews,"10,026",https://www.amazon.com/OLRAIN-Womens-Ripped-Washed-Distressed/dp/B01FQN03M0/ref=sr_1_23?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-23,$22.99,$,22.0,.,99.0,Ships to Spain,
https://www.amazon.com/roswear-Destroyed-Stretchy-Bermuda-X-Large/dp/B01DYHXHEG/ref=sr_1_24?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-24,https://m.media-amazon.com/images/I/71-pKWltZVL._AC_UL320_.jpg,women-bottoms,roswear Women's Ripped Denim Destroyed Mid Rise Stretchy Bermuda Shorts Jeans,javascript:void(0),4.3 out of 5 stars,https://www.amazon.com/roswear-Destroyed-Stretchy-Bermuda-X-Large/dp/B01DYHXHEG/ref=sr_1_24?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-24#customerReviews,"7,252",https://www.amazon.com/roswear-Destroyed-Stretchy-Bermuda-X-Large/dp/B01DYHXHEG/ref=sr_1_24?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-24,$32.99,$,32.0,.,99.0,Ships to Spain,
https://www.amazon.com/Acelitt-Ladies-Casual-Elastic-Pockets/dp/B088BQ5VZT/ref=sr_1_25?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-25,https://m.media-amazon.com/images/I/71mcyM6Dd+L._AC_UL320_.jpg,women-bottoms,"Acelitt Women Comfy Drawstring Casual Elastic Waist Pocketed Shorts,S-3XL",javascript:void(0),4.0 out of 5 stars,https://www.amazon.com/Acelitt-Ladies-Casual-Elastic-Pockets/dp/B088BQ5VZT/ref=sr_1_25?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-25#customerReviews,"8,398",https://www.amazon.com/Acelitt-Ladies-Casual-Elastic-Pockets/dp/B088BQ5VZT/ref=sr_1_25?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-25,$23.98,$,23.0,.,98.0,Ships to Spain,$27.99
https://www.amazon.com/Womens-Shorts-Metallic-Silver-Medium/dp/B07PRT6KCB/ref=sr_1_26?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-26,https://m.media-amazon.com/images/I/71W20-G59FL._AC_UL320_.jpg,women-bottoms,Women's Metallic Shorts Shiny Pants Yoga Sparkly Hot Drawstring Outfit Elastic Waist Rave Booty Dance,javascript:void(0),3.9 out of 5 stars,https://www.amazon.com/Womens-Shorts-Metallic-Silver-Medium/dp/B07PRT6KCB/ref=sr_1_26?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-26#customerReviews,831,https://www.amazon.com/Womens-Shorts-Metallic-Silver-Medium/dp/B07PRT6KCB/ref=sr_1_26?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-26,$16.99,$,16.0,.,99.0,Ships to Spain,
https://www.amazon.com/onlypuff-Shorts-Casual-Waisted-Pockets/dp/B07Y85HRXR/ref=sr_1_27?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-27,https://m.media-amazon.com/images/I/81PJ9JcvCFL._AC_UL320_.jpg,women-bottoms,onlypuff Denim Hot Shorts for Women Casual Summer Mid Waisted Short Pants with Pockets,javascript:void(0),4.2 out of 5 stars,https://www.amazon.com/onlypuff-Shorts-Casual-Waisted-Pockets/dp/B07Y85HRXR/ref=sr_1_27?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-27#customerReviews,"12,912",,,,,,,,
https://www.amazon.com/Amazon-Essentials-Womens-Curvy-Inseam/dp/B08P1T343W/ref=sr_1_28?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-28,https://m.media-amazon.com/images/I/710xmEJxT8S._AC_UL320_.jpg,women-bottoms,Amazon Essentials Women's Curvy Fit 5 Inch Inseam Chino Short,javascript:void(0),4.2 out of 5 stars,https://www.amazon.com/Amazon-Essentials-Womens-Curvy-Inseam/dp/B08P1T343W/ref=sr_1_28?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-28#customerReviews,279,https://www.amazon.com/Amazon-Essentials-Womens-Curvy-Inseam/dp/B08P1T343W/ref=sr_1_28?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-28,$19.90,$,19.0,.,90.0,Ships to Spain,$21.00
https://www.amazon.com/Everbellus-Casual-Shorts-Waisted-Leather/dp/B07XHFYGPR/ref=sr_1_29?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-29,https://m.media-amazon.com/images/I/41VvIs4WGfS._AC_UL320_.jpg,women-bottoms,Everbellus Womens Casual Wide Leg Shorts High Waisted Faux Leather Shorts,javascript:void(0),4.0 out of 5 stars,https://www.amazon.com/Everbellus-Casual-Shorts-Waisted-Leather/dp/B07XHFYGPR/ref=sr_1_29?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-29#customerReviews,"1,419",https://www.amazon.com/Everbellus-Casual-Shorts-Waisted-Leather/dp/B07XHFYGPR/ref=sr_1_29?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-29,$22.99,$,22.0,.,99.0,Ships to Spain,
https://www.amazon.com/HDE-Shorts-Inseam-Elastic-Waisted/dp/B07PQY85Y8/ref=sr_1_30?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-30,https://m.media-amazon.com/images/I/5113bmDzQoL._AC_UL320_.jpg,women-bottoms,"HDE Chino Shorts for Women 4"" Inseam Elastic High Waisted Casual Summer Shorts",javascript:void(0),4.4 out of 5 stars,https://www.amazon.com/HDE-Shorts-Inseam-Elastic-Waisted/dp/B07PQY85Y8/ref=sr_1_30?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-30#customerReviews,"1,968",https://www.amazon.com/HDE-Shorts-Inseam-Elastic-Waisted/dp/B07PQY85Y8/ref=sr_1_30?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-30,$21.99,$,21.0,.,99.0,Ships to Spain,
https://www.amazon.com/MIFOCAL-Womens-Ripped-Shorts-Summer/dp/B0948SMKV2/ref=sr_1_31?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-31,https://m.media-amazon.com/images/I/71Cc2y1rKwS._AC_UL320_.jpg,women-bottoms,MIFOCAL Women's Ripped Denim Summer Jean Shorts Mid Rise Folded Hem Jeans Shorts,javascript:void(0),4.0 out of 5 stars,https://www.amazon.com/MIFOCAL-Womens-Ripped-Shorts-Summer/dp/B0948SMKV2/ref=sr_1_31?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-31#customerReviews,466,https://www.amazon.com/MIFOCAL-Womens-Ripped-Shorts-Summer/dp/B0948SMKV2/ref=sr_1_31?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-31,$26.99,$,26.0,.,99.0,Ships to Spain,
https://www.amazon.com/PHOENISING-Womens-Stretchy-Fabric-Distressed/dp/B0721JRP21/ref=sr_1_32?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-32,https://m.media-amazon.com/images/I/71cattwWlxL._AC_UL320_.jpg,women-bottoms,"PHOENISING Women's Sexy Stretchy Fabric Hot Pants Distressed Denim Shorts, Size 2-16",javascript:void(0),4.4 out of 5 stars,https://www.amazon.com/PHOENISING-Womens-Stretchy-Fabric-Distressed/dp/B0721JRP21/ref=sr_1_32?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-32#customerReviews,"7,135",https://www.amazon.com/PHOENISING-Womens-Stretchy-Fabric-Distressed/dp/B0721JRP21/ref=sr_1_32?dchild=1&qid=1631561488&rnid=1040660&s=fashion-womens-intl-ship&sr=1-32,$24.90,$,24.0,.,90.0,Ships to Spain,$27.00
